URL,letter,primary_color,secondary_colors,class,is_error,error_type,ms_no,folio,x,y,w,h,notes
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_24_R_TC_46/2182,4330,542,345/pct:40/0/default.jpg",B,red,blue,D,,,49,24 R,2182,4330,542,345,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_247_R_TC_46/190,1722,692,1465/pct:40/0/default.jpg",N,red,blue; green; gold,I,,,49,247 R,190,1722,692,1465,"missed; only captured portion of one and did not capture a second, historiated LN"
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_254_V_TC_46/3577,4442,392,812/pct:40/0/default.jpg",D,red,blue,D,,,49,254 V,3577,4442,392,812,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_260_R_TC_46/320,3127,497,1550/pct:40/0/default.jpg",D,blue,red,D,,,49,260 R,320,3127,497,1550,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_305_V_TC_46/1590,3060,442,1632/pct:40/0/default.jpg",N,blue,red,D,,,49,305 V,1590,3060,442,1632,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_312_R_TC_46/2115,285,410,322/pct:40/0/default.jpg",,,,,T,IN,49,312 R,2115,285,410,322,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_342_R_TC_46/110,4190,1945,4067/pct:40/0/default.jpg",L,blue,red; green; yellow,L,,,49,342 R,110,4190,1945,4067,historiated
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_345_V_TC_46/1612,2965,337,2855/pct:40/0/default.jpg",I,red,blue,D,,,49,345 V,1612,2965,337,2855,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_358_R_TC_46/1985,290,390,382/pct:40/0/default.jpg",,,,,T,IN,49,358 R,1985,290,390,382,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_377_V_TC_46/3400,670,307,1152/pct:40/0/default.jpg",H,red,blue,D,,,49,377 V,3400,670,307,1152,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_390_R_TC_46/560,930,360,1562/pct:40/0/default.jpg",H,blue,red,D,,,49,390 R,560,930,360,1562,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_402_V_TC_46/3415,260,425,432/pct:40/0/default.jpg",,,,,T,IN,49,402 V,3415,260,425,432,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_406_R_TC_46/2820,297,485,345/pct:40/0/default.jpg",,,,,T,IN,49,406 R,2820,297,485,345,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_422_R_TC_46/2417,4110,425,1352/pct:40/0/default.jpg",N,red,blue,D,,,49,422 R,2417,4110,425,1352,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_428_V_TC_46/3357,6062,362,1065/pct:40/0/default.jpg",O,blue,red,D,,,49,428 V,3357,6062,362,1065,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_429_R_TC_46/307,4222,735,1267/pct:40/0/default.jpg",O,blue,red,I,,,49,429 R,307,4222,735,1267,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_433_R_TC_46/370,2702,1032,3345/pct:40/0/default.jpg",P,blue,red,L,,,49,433 R,370,2702,1032,3345,inhabited
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_433_V_TC_46/3135,6080,942,1265/pct:40/0/default.jpg",M,red,blue; green; gold,I,,,49,433 V,3135,6080,942,1265,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_54_V_TC_46/1567,2757,317,2212/pct:40/0/default.jpg",L,red,blue,D,,,49,54 V,1567,2757,317,2212,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_63_V_TC_46/3470,1492,397,3312/pct:40/0/default.jpg",O,red,blue,D,,,49,63 V,3470,1492,397,3312,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_67_V_TC_46/3392,4320,415,882/pct:40/0/default.jpg",S,blue,red,D,,,49,67 V,3392,4320,415,882,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_67_V_TC_46/3392,932,412,3447/pct:40/0/default.jpg",S,red,blue,D,,,49,67 V,3392,932,412,3447,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_68_V_TC_46/1665,5712,272,365/pct:40/0/default.jpg",C,red,blue,D,,,49,68 V,1665,5712,272,365,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_71_R_TC_46/2102,4677,522,335/pct:40/0/default.jpg",D,blue,red,D,,,49,71 R,2102,4677,522,335,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_72_V_TC_46/3615,980,440,875/pct:40/0/default.jpg",T,blue,red; yellow,L,,,49,72 V,3615,980,440,875,inhabited
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_8_R_TC_46/2252,962,532,822/pct:40/0/default.jpg",D,red,blue,D,,,49,8 R,2252,962,532,822,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_89_R_TC_46/382,3240,242,2242/pct:40/0/default.jpg",,,,,T,PT,49,89 R,382,3240,242,2242,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_93_R_TC_46/522,1780,335,482/pct:40/0/default.jpg",,,,,T,MC,49,93 R,522,1780,335,482,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_99_R_TC_46/527,1332,427,1200/pct:40/0/default.jpg",E,red,blue,D,,,49,99 R,527,1332,427,1200,
"https://stacks.stanford.edu/image/iiif/sp968bx9690%2F050_103_V_TC_46/2935,5335,667,3287/pct:40/0/default.jpg",A,blue,red,D,,,50,103 V,2935,5335,667,3287,
"https://stacks.stanford.edu/image/iiif/sp968bx9690%2F050_108_V_TC_46/2875,1215,787,3780/pct:40/0/default.jpg",D,blue,red,D,,,50,108 V,2875,1215,787,3780,
"https://stacks.stanford.edu/image/iiif/sp968bx9690%2F050_119_V_TC_46/3060,5017,677,2787/pct:40/0/default.jpg",A,blue,red,D,,,50,119 V,3060,5017,677,2787,
"https://stacks.stanford.edu/image/iiif/sp968bx9690%2F050_137_R_TC_46/367,5587,762,2830/pct:40/0/default.jpg",S,blue,red,D,,,50,137 R,367,5587,762,2830,
"https://stacks.stanford.edu/image/iiif/sp968bx9690%2F050_141_V_TC_46/3005,6547,535,1707/pct:40/0/default.jpg",S,red,blue,D,,,50,141 V,3005,6547,535,1707,
"https://stacks.stanford.edu/image/iiif/sp968bx9690%2F050_142_V_TC_46/2995,5557,595,2677/pct:40/0/default.jpg",Q,red,blue,D,,,50,142 V,2995,5557,595,2677,
"https://stacks.stanford.edu/image/iiif/sp968bx9690%2F050_143_R_TC_46/492,2697,565,2567/pct:40/0/default.jpg",A,blue ,red,D,,,50,143 R,492,2697,565,2567,
"https://stacks.stanford.edu/image/iiif/sp968bx9690%2F050_143_V_TC_46/3067,1590,605,1407/pct:40/0/default.jpg",S,blue,red,D,,,50,143 V,3067,1590,605,1407,
"https://stacks.stanford.edu/image/iiif/sp968bx9690%2F050_145_V_TC_46/3142,5897,225,755/pct:40/0/default.jpg",,,,,T,PT,50,145 V,3142,5897,225,755,
"https://stacks.stanford.edu/image/iiif/sp968bx9690%2F050_160_R_TC_46/2485,2967,542,2195/pct:40/0/default.jpg",S,red,blue,D,,,50,160 R,2485,2967,542,2195,
"https://stacks.stanford.edu/image/iiif/sp968bx9690%2F050_160_R_TC_46/430,3217,432,2147/pct:40/0/default.jpg",F,red,blue,D,,,50,160 R,430,3217,432,2147,
"https://stacks.stanford.edu/image/iiif/sp968bx9690%2F050_163_R_TC_46/585,5292,567,937/pct:40/0/default.jpg",E,red,blue,D,,,50,163 R,585,5292,567,937,
"https://stacks.stanford.edu/image/iiif/sp968bx9690%2F050_165_V_TC_46/872,2857,585,987/pct:40/0/default.jpg",L,red,blue,D,,,50,165 V,872,2857,585,987,
"https://stacks.stanford.edu/image/iiif/sp968bx9690%2F050_165_V_TC_46/990,7247,580,1277/pct:40/0/default.jpg",A,red,blue,D,,,50,165 V,990,7247,580,1277,
"https://stacks.stanford.edu/image/iiif/sp968bx9690%2F050_169_R_TC_46/2342,4792,667,2930/pct:40/0/default.jpg",P,blue,red,D,,,50,169 R,2342,4792,667,2930,
"https://stacks.stanford.edu/image/iiif/sp968bx9690%2F050_171_V_TC_46/3447,4067,430,1225/pct:40/0/default.jpg",O,blue,red,D,,,50,171 V,3447,4067,430,1225,
"https://stacks.stanford.edu/image/iiif/sp968bx9690%2F050_176_R_TC_46/2475,5177,472,2977/pct:40/0/default.jpg",Q,red,blue,D,,,50,176 R,2475,5177,472,2977,
"https://stacks.stanford.edu/image/iiif/sp968bx9690%2F050_179_V_TC_46/3027,4490,652,2362/pct:40/0/default.jpg",A,blue,red,D,,,50,179 V,3027,4490,652,2362,
"https://stacks.stanford.edu/image/iiif/sp968bx9690%2F050_25_R_TC_46/2255,6420,627,1422/pct:40/0/default.jpg",K,red,blue,D,,,50,25 R,2255,6420,627,1422,
"https://stacks.stanford.edu/image/iiif/sp968bx9690%2F050_28_R_TC_46/2315,4770,417,1055/pct:40/0/default.jpg",V,red,blue,D,,,50,28 R,2315,4770,417,1055,
"https://stacks.stanford.edu/image/iiif/sp968bx9690%2F050_31_R_TC_46/2167,735,590,2892/pct:40/0/default.jpg",B,blue,red,D,,,50,31 R,2167,735,590,2892,
"https://stacks.stanford.edu/image/iiif/sp968bx9690%2F050_38_V_TC_46/2692,3950,972,4112/pct:40/0/default.jpg",K,blue,red,D,,,50,38 V,2692,3950,972,4112,
"https://stacks.stanford.edu/image/iiif/sp968bx9690%2F050_39_V_TC_46/3190,4402,522,2290/pct:40/0/default.jpg",Q,blue,red,D,,,50,39 V,3190,4402,522,2290,
"https://stacks.stanford.edu/image/iiif/sp968bx9690%2F050_40_V_TC_46/907,580,720,2310/pct:40/0/default.jpg",C,blue,red,D,,,50,40 V,907,580,720,2310,
"https://stacks.stanford.edu/image/iiif/sp968bx9690%2F050_41_R_TC_46/2417,6117,705,2027/pct:40/0/default.jpg",M,red,blue,D,,,50,41 R,2417,6117,705,2027,
"https://stacks.stanford.edu/image/iiif/sp968bx9690%2F050_48_R_TC_46/447,1822,362,812/pct:40/0/default.jpg",S,red,blue,D,,,50,48 R,447,1822,362,812,
"https://stacks.stanford.edu/image/iiif/sp968bx9690%2F050_52_R_TC_46/2222,4322,630,4010/pct:40/0/default.jpg",,,,,T,MC,50,52 R,2222,4322,630,4010,DC
"https://stacks.stanford.edu/image/iiif/sp968bx9690%2F050_52_V_TC_46/3112,2572,632,2005/pct:40/0/default.jpg",S,blue,red,D,,,50,52 V,3112,2572,632,2005,
"https://stacks.stanford.edu/image/iiif/sp968bx9690%2F050_55_R_TC_46/285,1672,677,1930/pct:40/0/default.jpg",U,red,blue,D,,,50,55 R,285,1672,677,1930,
"https://stacks.stanford.edu/image/iiif/sp968bx9690%2F050_56_V_TC_46/1137,1872,567,1667/pct:40/0/default.jpg",B,red,blue,D,,,50,56 V,1137,1872,567,1667,
"https://stacks.stanford.edu/image/iiif/sp968bx9690%2F050_60_V_TC_46/1062,2055,690,3307/pct:40/0/default.jpg",Q,blue,red,D,,,50,60 V,1062,2055,690,3307,
"https://stacks.stanford.edu/image/iiif/sp968bx9690%2F050_62_V_TC_46/1312,3965,617,1920/pct:40/0/default.jpg",A,blue,red,D,,,50,62 V,1312,3965,617,1920,
"https://stacks.stanford.edu/image/iiif/sp968bx9690%2F050_64_R_TC_46/2087,4817,755,3620/pct:40/0/default.jpg",A,blue,red,D,,,50,64 R,2087,4817,755,3620,
"https://stacks.stanford.edu/image/iiif/sp968bx9690%2F050_7_R_TC_46/2487,6002,565,507/pct:40/0/default.jpg",B,red,blue,D,,,50,7 R,2487,6002,565,507,
"https://stacks.stanford.edu/image/iiif/sp968bx9690%2F050_70_R_TC_46/2062,2247,692,3455/pct:40/0/default.jpg",K,blue,red,D,,,50,70 R,2062,2247,692,3455,
"https://stacks.stanford.edu/image/iiif/sp968bx9690%2F050_91_R_TC_46/2,347,1537,2255/pct:40/0/default.jpg",U,blue,red,M,,,50,91 R,2,347,1537,2255,
"https://stacks.stanford.edu/image/iiif/vn209hf3082%2F505_093_R_TC_46/2,130,502,632/pct:40/0/default.jpg",I,blue,red; green,M,,,505,93 R,2,130,502,632,
"https://stacks.stanford.edu/image/iiif/vn209hf3082%2F505_126_V_TC_46/2135,1837,150,392/pct:40/0/default.jpg",,,,,T,MC,505,126 V,2135,1837,150,392,
"https://stacks.stanford.edu/image/iiif/xb003nj3345%2F051_083_TC_46/940,5515,292,525/pct:40/0/default.jpg",,,,,T,MC,51,83,940,5515,292,525,
"https://stacks.stanford.edu/image/iiif/xb003nj3345%2F051_090_TC_46/1130,2980,300,632/pct:40/0/default.jpg",,,,,T,MC,51,90,1130,2980,300,632,
"https://stacks.stanford.edu/image/iiif/xb003nj3345%2F051_123_TC_46/127,3942,612,492/pct:40/0/default.jpg",O,red,blue,D,,,51,123,127,3942,612,492,
"https://stacks.stanford.edu/image/iiif/xb003nj3345%2F051_125_TC_46/327,4907,335,427/pct:40/0/default.jpg",T,red,blue,D,,,51,125,327,4907,335,427,
"https://stacks.stanford.edu/image/iiif/xb003nj3345%2F051_126_TC_46/1275,5817,517,837/pct:40/0/default.jpg",A,red,blue,D,,,51,126,1275,5817,517,837,
"https://stacks.stanford.edu/image/iiif/xb003nj3345%2F051_128_TC_46/1027,5185,827,1070/pct:40/0/default.jpg",R,blue,red,,,,51,128,1027,5185,827,1070,DC
"https://stacks.stanford.edu/image/iiif/xb003nj3345%2F051_131_TC_46/67,2465,755,1850/pct:40/0/default.jpg",M,green, red,,,,51,131,67,2465,755,1850,DC
"https://stacks.stanford.edu/image/iiif/xb003nj3345%2F051_134_TC_46/1417,4682,357,530/pct:40/0/default.jpg",S,red,blue,D,,,51,134,1417,4682,357,530,
"https://stacks.stanford.edu/image/iiif/xb003nj3345%2F051_141_TC_46/187,2295,430,570/pct:40/0/default.jpg",H,red,blue,D,,,51,141,187,2295,430,570,
"https://stacks.stanford.edu/image/iiif/xb003nj3345%2F051_153_TC_46/222,730,390,487/pct:40/0/default.jpg",V,green,red,D,,,51,153,222,730,390,487,
"https://stacks.stanford.edu/image/iiif/xb003nj3345%2F051_157_TC_46/12,3742,582,1495/pct:40/0/default.jpg",P,green,red,D,,,51,157,12,3742,582,1495,
"https://stacks.stanford.edu/image/iiif/xb003nj3345%2F051_162_TC_46/1360,3102,630,1102/pct:40/0/default.jpg",,,,,T,MC,51,162,1360,3102,630,1102,DC
"https://stacks.stanford.edu/image/iiif/xb003nj3345%2F051_164_TC_46/1345,2352,447,652/pct:40/0/default.jpg",P,green,red,D,,,51,164,1345,2352,447,652,
"https://stacks.stanford.edu/image/iiif/xb003nj3345%2F051_171_TC_46/295,4142,410,515/pct:40/0/default.jpg",C,red,blue,D,,,51,171,295,4142,410,515,
"https://stacks.stanford.edu/image/iiif/xb003nj3345%2F051_174_TC_46/1355,4520,412,547/pct:40/0/default.jpg",L,red,blue,D,,,51,174,1355,4520,412,547,
"https://stacks.stanford.edu/image/iiif/xb003nj3345%2F051_184_TC_46/1422,597,495,962/pct:40/0/default.jpg",,,,,T,MC,51,184,1422,597,495,962,DC
"https://stacks.stanford.edu/image/iiif/xb003nj3345%2F051_186_TC_46/1402,1885,470,662/pct:40/0/default.jpg",P,red,blue,D,,,51,186,1402,1885,470,662,
"https://stacks.stanford.edu/image/iiif/xb003nj3345%2F051_190_TC_46/1050,1627,897,1100/pct:40/0/default.jpg",A,red,blue,D,,,51,190,1050,1627,897,1100,
"https://stacks.stanford.edu/image/iiif/xb003nj3345%2F051_191_TC_46/205,4805,337,542/pct:40/0/default.jpg",L,red,blue,D,,,51,191,205,4805,337,542,
"https://stacks.stanford.edu/image/iiif/xb003nj3345%2F051_192_TC_46/1545,2410,140,472/pct:40/0/default.jpg",K,blue,red,D,,,51,192,1545,2410,140,472,Borderline error; right side cut off
"https://stacks.stanford.edu/image/iiif/xb003nj3345%2F051_202_TC_46/1500,3372,305,467/pct:40/0/default.jpg",S,green,red,D,,,51,202,1500,3372,305,467,
"https://stacks.stanford.edu/image/iiif/xb003nj3345%2F051_207_TC_46/137,3922,275,2350/pct:40/0/default.jpg",I,blue,red,D,,,51,207,137,3922,275,2350,
"https://stacks.stanford.edu/image/iiif/xb003nj3345%2F051_207_TC_46/92,522,570,657/pct:40/0/default.jpg",K,green,red,D,,,51,207,92,522,570,657,
"https://stacks.stanford.edu/image/iiif/xb003nj3345%2F051_211_TC_46/130,2962,752,1572/pct:40/0/default.jpg",,,,,T,MC,51,211,130,2962,752,1572,DC
"https://stacks.stanford.edu/image/iiif/xb003nj3345%2F051_217_TC_46/272,2722,132,512/pct:40/0/default.jpg",I,blue,red,D,,,51,217,272,2722,132,512,
"https://stacks.stanford.edu/image/iiif/xb003nj3345%2F051_220_TC_46/1372,3887,450,550/pct:40/0/default.jpg",H,red,blue,D,,,51,220,1372,3887,450,550,
"https://stacks.stanford.edu/image/iiif/xb003nj3345%2F051_231_TC_46/237,3590,420,1085/pct:40/0/default.jpg",,,,,T,MC,51,231,237,3590,420,1085,DC
"https://stacks.stanford.edu/image/iiif/xb003nj3345%2F051_234_TC_46/1425,3567,525,625/pct:40/0/default.jpg",H,red,blue,D,,,51,234,1425,3567,525,625,
"https://stacks.stanford.edu/image/iiif/xb003nj3345%2F051_236_TC_46/1322,1255,755,850/pct:40/0/default.jpg",,,,,T,MC,51,236,1322,1255,755,850,DC
"https://stacks.stanford.edu/image/iiif/xb003nj3345%2F051_237_TC_46/125,3907,557,1055/pct:40/0/default.jpg",,,,,T,MC,51,237,125,3907,557,1055,DC
"https://stacks.stanford.edu/image/iiif/xb003nj3345%2F051_245_TC_46/2,2540,550,1200/pct:40/0/default.jpg",A,blue,red,D,,,51,245,2,2540,550,1200,
"https://stacks.stanford.edu/image/iiif/xb003nj3345%2F051_251_TC_46/267,5205,335,572/pct:40/0/default.jpg",S,red,blue,D,,,51,251,267,5205,335,572,
"https://stacks.stanford.edu/image/iiif/jm097by4127%2F511_107_R_TC_46/2,3292,502,940/pct:40/0/default.jpg",P,blue,,S,,,511,107 R,2,3292,502,940,
"https://stacks.stanford.edu/image/iiif/vd280pd3953%2F052_058_R_TC_46/3395,2035,232,377/pct:40/0/default.jpg",S,blue,,S,,,52,58 R,3395,2035,232,377,
"https://stacks.stanford.edu/image/iiif/vd280pd3953%2F052_157_V_TC_46/1002,2397,1775,4092/pct:40/0/default.jpg",P,blue ,red; green,L,,,52,157 V,1002,2397,1775,4092,
"https://stacks.stanford.edu/image/iiif/vd280pd3953%2F052_173_V_TC_46/3302,3817,2075,3715/pct:40/0/default.jpg",P,green,red; blue,L,,,52,173 V,3302,3817,2075,3715,
"https://stacks.stanford.edu/image/iiif/gm669vs3001%2F058_205_V_TC_46/1122,3397,825,3067/pct:40/0/default.jpg",N,blue,red,D,,,58,205 V,1122,3397,825,3067,
"https://stacks.stanford.edu/image/iiif/gm669vs3001%2F058_260_V_TC_46/3422,950,565,1787/pct:40/0/default.jpg",S,blue,red,D,,,58,260 V,3422,950,565,1787,
"https://stacks.stanford.edu/image/iiif/gm669vs3001%2F058_68_R_TC_46/2382,3095,372,1285/pct:40/0/default.jpg",Q,blue,red,D,,,58,68 R,2382,3095,372,1285,
"https://stacks.stanford.edu/image/iiif/vf742yx0561%2F062_28_R_TC_46/2725,627,302,815/pct:40/0/default.jpg",G,blue,red,D,,,62,28 R,2725,627,302,815,
"https://stacks.stanford.edu/image/iiif/tn930ym5616%2F628_002_V_TC_46/457,2100,600,585/pct:40/0/default.jpg",D,blue,yellow; red,I,,,628,2 V,457,2100,600,585,
"https://stacks.stanford.edu/image/iiif/tn930ym5616%2F628_005_V_TC_46/200,1910,462,545/pct:40/0/default.jpg",E,blue,red,D,,,628,5 V,200,1910,462,545,
"https://stacks.stanford.edu/image/iiif/tn930ym5616%2F628_006_R_TC_46/42,1757,297,545/pct:40/0/default.jpg",E,blue,red,D,,,628,6 R,42,1757,297,545,
"https://stacks.stanford.edu/image/iiif/tn930ym5616%2F628_010_R_TC_46/10,497,287,515/pct:40/0/default.jpg",D,blue,red,D,,,628,10 R,10,497,287,515,
"https://stacks.stanford.edu/image/iiif/tn930ym5616%2F628_012_R_TC_46/2,1187,595,1472/pct:40/0/default.jpg",D,blue,yellow; red,I,,,628,12 R,2,1187,595,1472,
"https://stacks.stanford.edu/image/iiif/tn930ym5616%2F628_019_R_TC_46/197,2377,465,550/pct:40/0/default.jpg",C,red,gold; blue; green,I,,,628,19 R,197,2377,465,550,
"https://stacks.stanford.edu/image/iiif/tn930ym5616%2F628_021_V_TC_46/380,402,362,447/pct:40/0/default.jpg",Q,blue,red,D,,,628,21 V,380,402,362,447,
"https://stacks.stanford.edu/image/iiif/tn930ym5616%2F628_022_V_TC_46/167,1567,497,532/pct:40/0/default.jpg",,,,,T,MC,628,22 V,167,1567,497,532,
"https://stacks.stanford.edu/image/iiif/tn930ym5616%2F628_025_V_TC_46/212,1067,347,1142/pct:40/0/default.jpg",A,blue,black; gold; red,I,,,628,25 V,212,1067,347,1142,
"https://stacks.stanford.edu/image/iiif/tn930ym5616%2F628_044_V_TC_46/462,2635,210,765/pct:40/0/default.jpg",,,,,T,PT,628,44 V,462,2635,210,765,
"https://stacks.stanford.edu/image/iiif/tn930ym5616%2F628_056_R_TC_46/15,2520,252,460/pct:40/0/default.jpg",I,blue,red,D,,,628,56 R,15,2520,252,460,
"https://stacks.stanford.edu/image/iiif/tn930ym5616%2F628_056_V_TC_46/562,727,252,517/pct:40/0/default.jpg",S,blue,red,D,,,628,56 V,562,727,252,517,
"https://stacks.stanford.edu/image/iiif/tn930ym5616%2F628_070_R_TC_46/2,765,217,357/pct:40/0/default.jpg",D,blue,red,D,,,628,70 R,2,765,217,357,
"https://stacks.stanford.edu/image/iiif/tn930ym5616%2F628_072_V_TC_46/465,1127,317,545/pct:40/0/default.jpg",,,,,T,MC,628,72 V,465,1127,317,545,
"https://stacks.stanford.edu/image/iiif/tn930ym5616%2F628_078_R_TC_46/97,1070,180,302/pct:40/0/default.jpg",I,blue,red,D,,,628,78 R,97,1070,180,302,
"https://stacks.stanford.edu/image/iiif/tn930ym5616%2F628_083_V_TC_46/605,2182,670,557/pct:40/0/default.jpg",O,red,blue; yellow,I,,,628,83 V,605,2182,670,557,
"https://stacks.stanford.edu/image/iiif/tn930ym5616%2F628_084_R_TC_46/40,187,257,360/pct:40/0/default.jpg",S,blue,,D,,,628,84 R,40,187,257,360,
"https://stacks.stanford.edu/image/iiif/tn930ym5616%2F628_093_V_TC_46/457,2880,300,372/pct:40/0/default.jpg",E,blue,red,D,,,628,93 V,457,2880,300,372,
"https://stacks.stanford.edu/image/iiif/tn930ym5616%2F628_104_V_TC_46/320,975,812,415/pct:40/0/default.jpg",Q,blue,red,D,,,628,104 V,320,975,812,415,
"https://stacks.stanford.edu/image/iiif/tn930ym5616%2F628_106_V_TC_46/535,305,337,387/pct:40/0/default.jpg",T,blue,red,D,,,628,106 V,535,305,337,387,
"https://stacks.stanford.edu/image/iiif/tn930ym5616%2F628_110_V_TC_46/522,300,227,452/pct:40/0/default.jpg",S,blue,red,D,,,628,110 V,522,300,227,452,
"https://stacks.stanford.edu/image/iiif/tn930ym5616%2F628_114_R_TC_46/105,1515,712,680/pct:40/0/default.jpg",U,blue,yellow,I,,,628,114 R,105,1515,712,680,
"https://stacks.stanford.edu/image/iiif/tn930ym5616%2F628_115_R_TC_46/192,492,545,590/pct:40/0/default.jpg",C,blue,yellow; red,I,,,628,115 R,192,492,545,590,
"https://stacks.stanford.edu/image/iiif/tn930ym5616%2F628_116_R_TC_46/47,2515,225,560/pct:40/0/default.jpg",C,blue,red,D,,,628,116 R,47,2515,225,560,
"https://stacks.stanford.edu/image/iiif/tn930ym5616%2F628_117_V_TC_46/520,1130,352,397/pct:40/0/default.jpg",R,blue,red,D,,,628,117 V,520,1130,352,397,
"https://stacks.stanford.edu/image/iiif/tn930ym5616%2F628_123_R_TC_46/2,2067,320,400/pct:40/0/default.jpg",E,blue,red,D,,,628,123 R,2,2067,320,400,
"https://stacks.stanford.edu/image/iiif/tn930ym5616%2F628_138_V_TC_46/617,1552,642,605/pct:40/0/default.jpg",B,blue,red; gold,I,,,628,138 V,617,1552,642,605,
"https://stacks.stanford.edu/image/iiif/tn930ym5616%2F628_139_R_TC_46/32,777,752,2272/pct:40/0/default.jpg",B,yellow,blue; red,I,,,628,139 R,32,777,752,2272,
"https://stacks.stanford.edu/image/iiif/tn930ym5616%2F628_150_V_TC_46/325,427,677,1895/pct:40/0/default.jpg",L,gold,blue; red,I,,,628,150 V,325,427,677,1895,
"https://stacks.stanford.edu/image/iiif/tn930ym5616%2F628_157_V_TC_46/352,1460,265,747/pct:40/0/default.jpg",,,,,T,PT,628,157 V,352,1460,265,747,
"https://stacks.stanford.edu/image/iiif/tn930ym5616%2F628_157_V_TC_46/582,360,300,880/pct:40/0/default.jpg",,,,,T,PT,628,157 V,582,360,300,880,
"https://stacks.stanford.edu/image/iiif/tn930ym5616%2F628_178_R_TC_46/122,2405,550,600/pct:40/0/default.jpg",E,blue,yellow; red,M,,,628,178 R,122,2405,550,600,does have some fish inside
"https://stacks.stanford.edu/image/iiif/tn930ym5616%2F628_196_V_TC_46/322,907,290,375/pct:40/0/default.jpg",V,blue,red,D,,,628,196 V,322,907,290,375,
"https://stacks.stanford.edu/image/iiif/wp309nt7987%2F065_29_V_TC_46/3092,1475,820,2017/pct:40/0/default.jpg",,,,,T,MC,65,29 V,3092,1475,820,2017,
"https://stacks.stanford.edu/image/iiif/wp309nt7987%2F065_68_R_TC_46/37,1952,227,1070/pct:40/0/default.jpg",,,,,T,PT,65,68 R,37,1952,227,1070,
