URL,is_error,ms_no,folio,x,y,w,h,notes
"https://stacks.stanford.edu/image/iiif/sk997cn6567%2F230_050_V_TC_46/1235,1457,340,145/pct:40/0/default.jpg",,230,50 V,1235,1457,340,145,
"https://stacks.stanford.edu/image/iiif/hg583np7605%2F186_105_R_TC_46/1927,877,430,97/pct:40/0/default.jpg",,186,105 R,1927,877,430,97,
"https://stacks.stanford.edu/image/iiif/jj548nk9202%2F045_139_V_TC_46/900,7260,282,100/pct:40/0/default.jpg",,45,139 V,900,7260,282,100,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_90_R_TC_46/1992,5565,207,100/pct:40/0/default.jpg",,49,90 R,1992,5565,207,100,
"https://stacks.stanford.edu/image/iiif/cy895rg0439%2F047_139_R_TC_46/2460,6575,1645,195/pct:40/0/default.jpg",,47,139 R,2460,6575,1645,195,
"https://stacks.stanford.edu/image/iiif/mq337vq8802%2F397_003_R_TC_46/2025,1497,507,115/pct:40/0/default.jpg",,397,3 R,2025,1497,507,115,
"https://stacks.stanford.edu/image/iiif/jz069xd3008%2F269_53_V_TC_46/3820,5045,1035,180/pct:40/0/default.jpg",,269,53 V,3820,5045,1035,180,
"https://stacks.stanford.edu/image/iiif/fz541vq7367%2F164_70_V_TC_46/2735,3697,367,112/pct:40/0/default.jpg",,164,70 V,2735,3697,367,112,
"https://stacks.stanford.edu/image/iiif/nm203xw8381%2F002I_006_R_TC_46/4315,3045,395,162/pct:40/0/default.jpg",,2I,6 R,4315,3045,395,162,
"https://stacks.stanford.edu/image/iiif/kj101dc0788%2F313_050_V_TC_46/1755,3205,827,172/pct:40/0/default.jpg",,313,50 V,1755,3205,827,172,
"https://stacks.stanford.edu/image/iiif/xb003nj3345%2F051_040_TC_46/3572,4917,1837,122/pct:40/0/default.jpg",,51,40,3572,4917,1837,122,
"https://stacks.stanford.edu/image/iiif/rb715wf5291%2F083_135_V_TC_46/4220,5687,555,145/pct:40/0/default.jpg",,83,135 V,4220,5687,555,145,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_151_R_TC_46/2755,5512,1042,65/pct:40/0/default.jpg",,271,151 R,2755,5512,1042,65,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_235_R_TC_46/1917,5970,360,102/pct:40/0/default.jpg",,10,235 R,1917,5970,360,102,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_360_R_TC_46/2022,1537,410,120/pct:40/0/default.jpg",,10,360 R,2022,1537,410,120,
"https://stacks.stanford.edu/image/iiif/rb715wf5291%2F083_235_R_TC_46/2965,1960,392,160/pct:40/0/default.jpg",,83,235 R,2965,1960,392,160,
"https://stacks.stanford.edu/image/iiif/pq756vs0720%2F292_079_V_TC_46/2835,1407,472,197/pct:40/0/default.jpg",,292,79 V,2835,1407,472,197,
"https://stacks.stanford.edu/image/iiif/xk876dn8316%2F485_381_V_TC_46/4332,2110,380,97/pct:40/0/default.jpg",,485,381 V,4332,2110,380,97,
"https://stacks.stanford.edu/image/iiif/xb003nj3345%2F051_008_TC_46/2805,4060,545,130/pct:40/0/default.jpg",,51,8,2805,4060,545,130,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_221_V_TC_46/402,6970,207,95/pct:40/0/default.jpg",,271,221 V,402,6970,207,95,
"https://stacks.stanford.edu/image/iiif/yp193mg4537%2F473_079_V_TC_46/1087,3725,302,110/pct:40/0/default.jpg",,473,79 V,1087,3725,302,110,
"https://stacks.stanford.edu/image/iiif/qx685bd1288%2F317_276_R_TC_46/1222,2832,567,97/pct:40/0/default.jpg",,317,276 R,1222,2832,567,97,
"https://stacks.stanford.edu/image/iiif/nh464gk4498%2F107_51_R_TC_46/1110,3722,1132,85/pct:40/0/default.jpg",,107,51 R,1110,3722,1132,85,
"https://stacks.stanford.edu/image/iiif/hg583np7605%2F186_70_V_TC_46/1700,3627,525,90/pct:40/0/default.jpg",,186,70 V,1700,3627,525,90,
"https://stacks.stanford.edu/image/iiif/jz069xd3008%2F269_144_V_TC_46/4455,4902,472,165/pct:40/0/default.jpg",,269,144 V,4455,4902,472,165,
"https://stacks.stanford.edu/image/iiif/qd947xd9843%2F483_i_V_TC_46/1692,2680,317,112/pct:40/0/default.jpg",,483,i V,1692,2680,317,112,
"https://stacks.stanford.edu/image/iiif/hg583np7605%2F186_21_V_TC_46/2705,3830,387,105/pct:40/0/default.jpg",,186,21 V,2705,3830,387,105,
"https://stacks.stanford.edu/image/iiif/rk793ps8480%2F276_115_V_TC_46/3247,1475,357,130/pct:40/0/default.jpg",,276,115 V,3247,1475,357,130,
"https://stacks.stanford.edu/image/iiif/hg583np7605%2F186_109_R_TC_46/1817,2137,875,105/pct:40/0/default.jpg",,186,109 R,1817,2137,875,105,
"https://stacks.stanford.edu/image/iiif/zp389vb9685%2F228_111_R_TC_46/1605,4040,732,162/pct:40/0/default.jpg",,228,111 R,1605,4040,732,162,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_254_R_TC_46/4102,2100,1422,105/pct:40/0/default.jpg",,271,254 R,4102,2100,1422,105,
"https://stacks.stanford.edu/image/iiif/df920pp7276%2F184_ii_R_TC_46/2605,725,782,235/pct:40/0/default.jpg",,184,ii R,2605,725,782,235,
"https://stacks.stanford.edu/image/iiif/ky226pt1201%2F406_115_R_TC_46/1077,2195,255,82/pct:40/0/default.jpg",,406,115 R,1077,2195,255,82,
"https://stacks.stanford.edu/image/iiif/fc862jh5847%2F309_69_V_TC_46/3865,1510,415,172/pct:40/0/default.jpg",,309,69 V,3865,1510,415,172,
"https://stacks.stanford.edu/image/iiif/sc624xj6187%2F356_130_V_TC_46/1555,815,540,155/pct:40/0/default.jpg",,356,130 V,1555,815,540,155,
"https://stacks.stanford.edu/image/iiif/kz066hg9217%2F075_068_V_TC_46/1725,3835,252,95/pct:40/0/default.jpg",,75,68 V,1725,3835,252,95,
"https://stacks.stanford.edu/image/iiif/xr745mn3815%2F480_125_V_TC_46/1732,2832,442,80/pct:40/0/default.jpg",,480,125 V,1732,2832,442,80,
"https://stacks.stanford.edu/image/iiif/hg583np7605%2F186_121_V_TC_46/2015,455,1170,100/pct:40/0/default.jpg",,186,121 V,2015,455,1170,100,
"https://stacks.stanford.edu/image/iiif/vx143vh9242%2F017_198_V_TC_46/2050,3725,1302,155/pct:40/0/default.jpg",,17,198 V,2050,3725,1302,155,
"https://stacks.stanford.edu/image/iiif/fr610kh2998%2F422_316_TC_46/2685,3242,380,127/pct:40/0/default.jpg",,422,316,2685,3242,380,127,
"https://stacks.stanford.edu/image/iiif/mq337vq8802%2F397_034_V_TC_46/4717,2587,462,107/pct:40/0/default.jpg",,397,34 V,4717,2587,462,107,
"https://stacks.stanford.edu/image/iiif/rb715wf5291%2F083_163_R_TC_46/3165,4375,425,152/pct:40/0/default.jpg",,83,163 R,3165,4375,425,152,
"https://stacks.stanford.edu/image/iiif/kj101dc0788%2F313_010_R_TC_46/680,3872,810,172/pct:40/0/default.jpg",,313,10 R,680,3872,810,172,
"https://stacks.stanford.edu/image/iiif/gs070yh9296%2F339_027_R_TC_46/2265,1270,245,115/pct:40/0/default.jpg",,339,27 R,2265,1270,245,115,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_319_V_TC_46/3402,1287,385,117/pct:40/0/default.jpg",,10,319 V,3402,1287,385,117,
"https://stacks.stanford.edu/image/iiif/sp968bx9690%2F050_43_V_TC_46/4587,3002,452,157/pct:40/0/default.jpg",,50,43 V,4587,3002,452,157,
"https://stacks.stanford.edu/image/iiif/qv912yv7154%2F229_52_V_TC_46/5252,4150,565,140/pct:40/0/default.jpg",,229,52 V,5252,4150,565,140,
"https://stacks.stanford.edu/image/iiif/sc624xj6187%2F356_151_R_TC_46/882,2707,670,147/pct:40/0/default.jpg",,356,151 R,882,2707,670,147,
"https://stacks.stanford.edu/image/iiif/mq337vq8802%2F397_087_V_TC_46/4970,1342,295,130/pct:40/0/default.jpg",,397,87 V,4970,1342,295,130,
"https://stacks.stanford.edu/image/iiif/fn354xs7634%2F004_022_R_TC_46/3562,4347,705,145/pct:40/0/default.jpg",,4,22 R,3562,4347,705,145,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_113_R_TC_46/1877,4550,422,87/pct:40/0/default.jpg",,130,113 R,1877,4550,422,87,
"https://stacks.stanford.edu/image/iiif/ky226pt1201%2F406_063_R_TC_46/2707,4015,212,90/pct:40/0/default.jpg",,406,63 R,2707,4015,212,90,
"https://stacks.stanford.edu/image/iiif/ky226pt1201%2F406_006_V_TC_46/3230,1592,327,95/pct:40/0/default.jpg",,406,6 V,3230,1592,327,95,
"https://stacks.stanford.edu/image/iiif/qv912yv7154%2F229_57_R_TC_46/2077,2720,725,137/pct:40/0/default.jpg",,229,57 R,2077,2720,725,137,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_146_R_TC_46/5175,4005,175,75/pct:40/0/default.jpg",,271,146 R,5175,4005,175,75,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_012_R_TC_46/2662,647,517,82/pct:40/0/default.jpg",,271,12 R,2662,647,517,82,
"https://stacks.stanford.edu/image/iiif/jm097by4127%2F511_047_R_TC_46/2270,7310,275,90/pct:40/0/default.jpg",,511,47 R,2270,7310,275,90,
"https://stacks.stanford.edu/image/iiif/fn354xs7634%2F004_024_V_TC_46/3110,1535,355,145/pct:40/0/default.jpg",,4,24 V,3110,1535,355,145,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_267_V_TC_46/480,5252,1240,107/pct:40/0/default.jpg",,271,267 V,480,5252,1240,107,
"https://stacks.stanford.edu/image/iiif/qv912yv7154%2F229_26_R_TC_46/3092,7840,2105,112/pct:40/0/default.jpg",,229,26 R,3092,7840,2105,112,
"https://stacks.stanford.edu/image/iiif/kz066hg9217%2F075_098_R_TC_46/305,3735,252,95/pct:40/0/default.jpg",,75,98 R,305,3735,252,95,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_140_V_TC_46/1232,3790,225,105/pct:40/0/default.jpg",,271,140 V,1232,3790,225,105,
"https://stacks.stanford.edu/image/iiif/sk997cn6567%2F230_081_R_TC_46/2495,1342,307,115/pct:40/0/default.jpg",,230,81 R,2495,1342,307,115,
"https://stacks.stanford.edu/image/iiif/xd956wx5361%2F022_viii_V_TC_46/4765,4722,342,97/pct:40/0/default.jpg",,22,viii V,4765,4722,342,97,
"https://stacks.stanford.edu/image/iiif/rf713dy4795%2F484_433_V_TC_46/3682,3697,325,107/pct:40/0/default.jpg",,484,433 V,3682,3697,325,107,
"https://stacks.stanford.edu/image/iiif/pm493kf4162%2F424_021_V_TC_46/2522,1542,657,147/pct:40/0/default.jpg",,424,21 V,2522,1542,657,147,
"https://stacks.stanford.edu/image/iiif/hg583np7605%2F186_54_V_TC_46/705,4110,452,110/pct:40/0/default.jpg",,186,54 V,705,4110,452,110,
"https://stacks.stanford.edu/image/iiif/pm029jd8386%2F364_034_V_TC_46/440,3197,717,140/pct:40/0/default.jpg",,364,34 V,440,3197,717,140,
"https://stacks.stanford.edu/image/iiif/sk997cn6567%2F230_074_R_TC_46/2830,5027,365,110/pct:40/0/default.jpg",,230,74 R,2830,5027,365,110,
"https://stacks.stanford.edu/image/iiif/rg420yp8320%2F373_32_V_TC_46/3052,637,1997,245/pct:40/0/default.jpg",,373,32 V,3052,637,1997,245,
"https://stacks.stanford.edu/image/iiif/vv924dt3892%2F405_146_V_TC_46/2267,1310,282,115/pct:40/0/default.jpg",,405,146 V,2267,1310,282,115,
"https://stacks.stanford.edu/image/iiif/jy445fd9276%2F277_120_V_TC_46/1955,4687,702,77/pct:40/0/default.jpg",,277,120 V,1955,4687,702,77,
"https://stacks.stanford.edu/image/iiif/sn284rv5537%2F462_084_R_TC_46/487,657,335,117/pct:40/0/default.jpg",,462,84 R,487,657,335,117,
"https://stacks.stanford.edu/image/iiif/jy445fd9276%2F277_65_V_TC_46/2005,3917,672,87/pct:40/0/default.jpg",,277,65 V,2005,3917,672,87,
"https://stacks.stanford.edu/image/iiif/qx685bd1288%2F317_277_V_TC_46/3192,1145,495,85/pct:40/0/default.jpg",,317,277 V,3192,1145,495,85,
"https://stacks.stanford.edu/image/iiif/wx717zj2675%2F048_085_R_TC_46/2317,245,952,120/pct:40/0/default.jpg",,48,85 R,2317,245,952,120,
"https://stacks.stanford.edu/image/iiif/jy445fd9276%2F277_78_R_TC_46/1360,2700,842,80/pct:40/0/default.jpg",,277,78 R,1360,2700,842,80,
"https://stacks.stanford.edu/image/iiif/vv924dt3892%2F405_006_R_TC_46/1175,1990,1397,87/pct:40/0/default.jpg",,405,6 R,1175,1990,1397,87,
"https://stacks.stanford.edu/image/iiif/kb304wh5721%2F327_051_V_TC_46/710,397,185,87/pct:40/0/default.jpg",,327,51 V,710,397,185,87,
"https://stacks.stanford.edu/image/iiif/cy895rg0439%2F047_96_V_TC_46/1217,3917,905,185/pct:40/0/default.jpg",,47,96 V,1217,3917,905,185,
"https://stacks.stanford.edu/image/iiif/vp970qy1037%2F027_10_R_TC_46/1987,5497,352,125/pct:40/0/default.jpg",,27,10 R,1987,5497,352,125,
"https://stacks.stanford.edu/image/iiif/cy895rg0439%2F047_163_V_TC_46/1102,6400,635,190/pct:40/0/default.jpg",,47,163 V,1102,6400,635,190,
"https://stacks.stanford.edu/image/iiif/pq574zw4714%2F463_351_V_TC_46/2292,1400,215,95/pct:40/0/default.jpg",,463,351 V,2292,1400,215,95,
"https://stacks.stanford.edu/image/iiif/rb715wf5291%2F083_169_R_TC_46/2825,5307,462,152/pct:40/0/default.jpg",,83,169 R,2825,5307,462,152,
"https://stacks.stanford.edu/image/iiif/mk506vd5013%2F263_21_R_TC_46/975,515,190,77/pct:40/0/default.jpg",,263,21 R,975,515,190,77,
"https://stacks.stanford.edu/image/iiif/pm493kf4162%2F424_030_R_TC_46/2857,3165,325,122/pct:40/0/default.jpg",,424,30 R,2857,3165,325,122,
"https://stacks.stanford.edu/image/iiif/jj548nk9202%2F045_046_V_TC_46/1832,6310,850,137/pct:40/0/default.jpg",,45,46 V,1832,6310,850,137,
"https://stacks.stanford.edu/image/iiif/hg583np7605%2F186_24_R_TC_46/2957,2522,545,85/pct:40/0/default.jpg",,186,24 R,2957,2522,545,85,
"https://stacks.stanford.edu/image/iiif/db985sg7205%2F376_001_TC_46/2110,1225,410,117/pct:40/0/default.jpg",,376,1,2110,1225,410,117,
"https://stacks.stanford.edu/image/iiif/yp193mg4537%2F473_113_V_TC_46/755,1292,280,140/pct:40/0/default.jpg",,473,113 V,755,1292,280,140,
"https://stacks.stanford.edu/image/iiif/nh464gk4498%2F107_14_R_TC_46/1790,2367,592,97/pct:40/0/default.jpg",,107,14 R,1790,2367,592,97,
"https://stacks.stanford.edu/image/iiif/zp389vb9685%2F228_039_R_TC_46/2670,3980,615,155/pct:40/0/default.jpg",,228,39 R,2670,3980,615,155,
"https://stacks.stanford.edu/image/iiif/sb986nn5729%2F136_108_V_TC_46/717,585,150,60/pct:40/0/default.jpg",,136,108 V,717,585,150,60,
"https://stacks.stanford.edu/image/iiif/dm156pk7342%2F190_v_TC_46/1742,2587,1277,155/pct:40/0/default.jpg",,190,v,1742,2587,1277,155,
"https://stacks.stanford.edu/image/iiif/hg483cz7854%2F055_213_R_TC_46/3420,4170,147,72/pct:40/0/default.jpg",,55,213 R,3420,4170,147,72,
"https://stacks.stanford.edu/image/iiif/vp970qy1037%2F027_198_R_TC_46/600,4785,315,110/pct:40/0/default.jpg",,27,198 R,600,4785,315,110,
"https://stacks.stanford.edu/image/iiif/jy445fd9276%2F277_14_R_TC_46/1575,5272,542,80/pct:40/0/default.jpg",,277,14 R,1575,5272,542,80,
"https://stacks.stanford.edu/image/iiif/sg012cr8689%2F470_106_V_TC_46/485,3507,205,97/pct:40/0/default.jpg",,470,106 V,485,3507,205,97,
"https://stacks.stanford.edu/image/iiif/jm097by4127%2F511_035_R_TC_46/162,1817,640,140/pct:40/0/default.jpg",,511,35 R,162,1817,640,140,
"https://stacks.stanford.edu/image/iiif/xj710dc7305%2F029_103_R_TC_46/2392,5902,267,112/pct:40/0/default.jpg",,29,103 R,2392,5902,267,112,
"https://stacks.stanford.edu/image/iiif/hg583np7605%2F186_105_R_TC_46/350,1187,347,112/pct:40/0/default.jpg",,186,105 R,350,1187,347,112,
"https://stacks.stanford.edu/image/iiif/kz066hg9217%2F075_225_V_TC_46/5252,1907,292,97/pct:40/0/default.jpg",,75,225 V,5252,1907,292,97,
"https://stacks.stanford.edu/image/iiif/mq337vq8802%2F397_124_V_TC_46/3302,6402,220,105/pct:40/0/default.jpg",,397,124 V,3302,6402,220,105,
"https://stacks.stanford.edu/image/iiif/xd956wx5361%2F022_xv_V_TC_46/4885,4537,307,67/pct:40/0/default.jpg",,22,xv V,4885,4537,307,67,
"https://stacks.stanford.edu/image/iiif/cy895rg0439%2F047_62_R_TC_46/3522,972,632,192/pct:40/0/default.jpg",,47,62 R,3522,972,632,192,
"https://stacks.stanford.edu/image/iiif/vf742yx0561%2F062_41_V_TC_46/325,977,842,97/pct:40/0/default.jpg",,62,41 V,325,977,842,97,
"https://stacks.stanford.edu/image/iiif/jj548nk9202%2F045_102_V_TC_46/860,7192,515,95/pct:40/0/default.jpg",,45,102 V,860,7192,515,95,
"https://stacks.stanford.edu/image/iiif/vn209hf3082%2F505_116_R_TC_46/1010,2620,460,72/pct:40/0/default.jpg",,505,116 R,1010,2620,460,72,
"https://stacks.stanford.edu/image/iiif/xb003nj3345%2F051_042_TC_46/3465,4165,375,122/pct:40/0/default.jpg",,51,42,3465,4165,375,122,
"https://stacks.stanford.edu/image/iiif/nz663nv2057%2F023_056_V_TC_46/5097,5932,890,202/pct:40/0/default.jpg",,23,56 V,5097,5932,890,202,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_160_R_TC_46/262,2297,320,102/pct:40/0/default.jpg",,10,160 R,262,2297,320,102,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_123_R_TC_46/2560,887,1397,72/pct:40/0/default.jpg",,271,123 R,2560,887,1397,72,
"https://stacks.stanford.edu/image/iiif/gf842rx6366%2F459_116_R_TC_46/1862,3242,1377,155/pct:40/0/default.jpg",,459,116 R,1862,3242,1377,155,
"https://stacks.stanford.edu/image/iiif/kj101dc0788%2F313_062_R_TC_46/2335,2475,870,192/pct:40/0/default.jpg",,313,62 R,2335,2475,870,192,
"https://stacks.stanford.edu/image/iiif/sk997cn6567%2F230_070_V_TC_46/790,1590,755,132/pct:40/0/default.jpg",,230,70 V,790,1590,755,132,
"https://stacks.stanford.edu/image/iiif/tq577rd4321%2F469_025_V_TC_46/2455,2040,375,107/pct:40/0/default.jpg",,469,25 V,2455,2040,375,107,
"https://stacks.stanford.edu/image/iiif/vf742yx0561%2F062_26_R_TC_46/962,2602,280,97/pct:40/0/default.jpg",,62,26 R,962,2602,280,97,
"https://stacks.stanford.edu/image/iiif/rb715wf5291%2F083_191_V_TC_46/4202,6010,705,160/pct:40/0/default.jpg",,83,191 V,4202,6010,705,160,
"https://stacks.stanford.edu/image/iiif/vf742yx0561%2F062_23_R_TC_46/3370,3987,212,75/pct:40/0/default.jpg",,62,23 R,3370,3987,212,75,
"https://stacks.stanford.edu/image/iiif/nh464gk4498%2F107_30_R_TC_46/1455,3210,380,127/pct:40/0/default.jpg",,107,30 R,1455,3210,380,127,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_300_R_TC_46/1820,4312,395,115/pct:40/0/default.jpg",,10,300 R,1820,4312,395,115,
"https://stacks.stanford.edu/image/iiif/jy445fd9276%2F277_105_V_TC_46/2055,2702,602,92/pct:40/0/default.jpg",,277,105 V,2055,2702,602,92,
"https://stacks.stanford.edu/image/iiif/hb336yt8349%2F375_008_R_TC_46/1887,1687,375,122/pct:40/0/default.jpg",,375,8 R,1887,1687,375,122,
"https://stacks.stanford.edu/image/iiif/mq337vq8802%2F397_032_R_TC_46/2830,5837,402,110/pct:40/0/default.jpg",,397,32 R,2830,5837,402,110,
"https://stacks.stanford.edu/image/iiif/kh542wm7507%2F337_72_V_TC_46/2247,2660,487,152/pct:40/0/default.jpg",,337,72 V,2247,2660,487,152,
"https://stacks.stanford.edu/image/iiif/jy445fd9276%2F277_136_V_TC_46/1907,2417,642,97/pct:40/0/default.jpg",,277,136 V,1907,2417,642,97,
"https://stacks.stanford.edu/image/iiif/hg583np7605%2F186_91_V_TC_46/720,570,280,90/pct:40/0/default.jpg",,186,91 V,720,570,280,90,
"https://stacks.stanford.edu/image/iiif/sg012cr8689%2F470_085_R_TC_46/1500,860,625,122/pct:40/0/default.jpg",,470,85 R,1500,860,625,122,
"https://stacks.stanford.edu/image/iiif/rb296hb9129%2F214_019_V_TC_46/1227,3532,342,110/pct:40/0/default.jpg",,214,19 V,1227,3532,342,110,
"https://stacks.stanford.edu/image/iiif/fn354xs7634%2F004_265_V_TC_46/2675,3917,710,150/pct:40/0/default.jpg",,4,265 V,2675,3917,710,150,
"https://stacks.stanford.edu/image/iiif/mq337vq8802%2F397_110_V_TC_46/2797,5620,467,112/pct:40/0/default.jpg",,397,110 V,2797,5620,467,112,
"https://stacks.stanford.edu/image/iiif/qj220gv8417%2F139_28_V_TC_46/4365,1990,607,162/pct:40/0/default.jpg",,139,28 V,4365,1990,607,162,
"https://stacks.stanford.edu/image/iiif/sk997cn6567%2F230_012_R_TC_46/2310,5017,1192,145/pct:40/0/default.jpg",,230,12 R,2310,5017,1192,145,
"https://stacks.stanford.edu/image/iiif/sk997cn6567%2F230_056_R_TC_46/2392,1615,1262,122/pct:40/0/default.jpg",,230,56 R,2392,1615,1262,122,
"https://stacks.stanford.edu/image/iiif/rf352tc5448%2F026_iii_R_FLD_C_TC_46/2637,4670,312,107/pct:40/0/default.jpg",,26,iii R,2637,4670,312,107,
"https://stacks.stanford.edu/image/iiif/xb003nj3345%2F051_161_TC_46/1157,5875,385,135/pct:40/0/default.jpg",,51,161,1157,5875,385,135,
"https://stacks.stanford.edu/image/iiif/qf131kj9626%2F280_197_R_TC_46/3070,1027,1070,192/pct:40/0/default.jpg",,280,197 R,3070,1027,1070,192,
"https://stacks.stanford.edu/image/iiif/hg583np7605%2F186_114_V_TC_46/2795,1320,340,95/pct:40/0/default.jpg",,186,114 V,2795,1320,340,95,
"https://stacks.stanford.edu/image/iiif/bj009wm8755%2F111_156_TC_46/5180,470,570,255/pct:40/0/default.jpg",,111,156,5180,470,570,255,
"https://stacks.stanford.edu/image/iiif/vv058df9042%2F033_24_R_TC_46/2765,370,492,112/pct:40/0/default.jpg",,33,24 R,2765,370,492,112,
"https://stacks.stanford.edu/image/iiif/xb003nj3345%2F051_202_TC_46/4025,2487,805,142/pct:40/0/default.jpg",,51,202,4025,2487,805,142,
"https://stacks.stanford.edu/image/iiif/hr471qc4349%2F437_122_R_TC_46/1835,5445,382,67/pct:40/0/default.jpg",,437,122 R,1835,5445,382,67,
"https://stacks.stanford.edu/image/iiif/sk997cn6567%2F230_053_R_TC_46/357,1492,260,117/pct:40/0/default.jpg",,230,53 R,357,1492,260,117,
"https://stacks.stanford.edu/image/iiif/kb304wh5721%2F327_181_R_TC_46/3007,3032,425,90/pct:40/0/default.jpg",,327,181 R,3007,3032,425,90,
"https://stacks.stanford.edu/image/iiif/nz663nv2057%2F023_034_R_TC_46/3992,5542,350,122/pct:40/0/default.jpg",,23,34 R,3992,5542,350,122,
"https://stacks.stanford.edu/image/iiif/gn055tc5638%2F300_9_V_TC_46/4862,1725,387,167/pct:40/0/default.jpg",,300,9 V,4862,1725,387,167,
"https://stacks.stanford.edu/image/iiif/xd956wx5361%2F022_v_V_TC_46/3075,7077,317,127/pct:40/0/default.jpg",,22,v V,3075,7077,317,127,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_370_V_TC_46/3327,4772,372,102/pct:40/0/default.jpg",,49,370 V,3327,4772,372,102,
"https://stacks.stanford.edu/image/iiif/hg583np7605%2F186_132_R_TC_46/2605,2355,340,95/pct:40/0/default.jpg",,186,132 R,2605,2355,340,95,
"https://stacks.stanford.edu/image/iiif/ft757ht3699%2F162_206_TC_46/2807,2802,577,187/pct:40/0/default.jpg",,162,206,2807,2802,577,187,
"https://stacks.stanford.edu/image/iiif/sp968bx9690%2F050_133_V_TC_46/2500,8097,272,120/pct:40/0/default.jpg",,50,133 V,2500,8097,272,120,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_001_R_TC_46/5285,6077,307,70/pct:40/0/default.jpg",,271,1 R,5285,6077,307,70,
"https://stacks.stanford.edu/image/iiif/rg420yp8320%2F373_46_R_TC_46/1885,737,597,212/pct:40/0/default.jpg",,373,46 R,1885,737,597,212,
"https://stacks.stanford.edu/image/iiif/sk997cn6567%2F230_044_V_TC_46/745,7802,337,150/pct:40/0/default.jpg",,230,44 V,745,7802,337,150,
"https://stacks.stanford.edu/image/iiif/fc862jh5847%2F309_84_V_TC_46/3687,3627,520,207/pct:40/0/default.jpg",,309,84 V,3687,3627,520,207,
"https://stacks.stanford.edu/image/iiif/hg483cz7854%2F055_114_V_TC_46/3422,4342,197,72/pct:40/0/default.jpg",,55,114 V,3422,4342,197,72,
"https://stacks.stanford.edu/image/iiif/hr471qc4349%2F437_118_V_TC_46/2942,1082,212,90/pct:40/0/default.jpg",,437,118 V,2942,1082,212,90,
